Demand_Month,Region,Material_ID,Material_Name,Category,UOM,Historical_Usage_Qty,Open_Project_Demand_Qty,Seasonality_Index,Trend_Index,Forecast_Need_Qty,Safety_Stock_Qty,Total_Required_Qty,Available_Qty,Projected_Shortage_Qty,Projected_Shortage_Cost_$,Current_Unit_Cost_$,Forecast_Scenario
2022-08-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,129,48,1.08,1.072,205,41,246,338,0,0,5751,Base
2022-09-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,95,36,1.0,1.083,142,28,170,176,0,0,5751,Base
2022-10-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,104,12,0.92,1.094,117,23,140,137,3,17253,5751,Base
2022-11-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,106,45,0.87,1.105,145,29,174,224,0,0,5751,Base
2022-12-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,79,22,0.85,1.116,96,19,115,158,0,0,5751,Base
2023-01-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,92,40,0.87,1.127,129,26,155,177,0,0,5751,Base
2023-02-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,113,30,0.92,1.138,150,30,180,167,13,74763,5751,Base
2023-03-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,97,33,1.0,1.149,149,30,179,242,0,0,5751,Base
2023-04-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,114,34,1.08,1.161,186,37,223,247,0,0,5751,Base
2023-05-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,137,51,1.13,1.173,249,50,299,328,0,0,5751,Base
2023-06-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,144,22,1.15,1.184,226,45,271,316,0,0,5751,Base
2023-07-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,128,37,1.13,1.196,223,45,268,297,0,0,5751,Base
2023-08-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,144,58,1.08,1.208,264,53,317,384,0,0,5751,Base
2023-09-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,132,37,1.0,1.22,206,41,247,229,18,103518,5751,Base
2023-10-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,103,19,0.92,1.232,138,28,166,196,0,0,5751,Base
2023-11-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,85,28,0.87,1.245,122,24,146,139,7,40257,5751,Base
2023-12-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,106,13,0.85,1.257,127,25,152,171,0,0,5751,Base
2024-01-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,88,35,0.87,1.27,136,27,163,234,0,0,5751,Base
2024-02-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,118,50,0.92,1.282,198,40,238,254,0,0,5751,Base
2024-03-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,117,19,1.0,1.295,176,35,211,242,0,0,5751,Base
2024-04-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,117,15,1.08,1.308,186,37,223,211,12,69012,5751,Base
2024-05-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,130,30,1.13,1.321,239,48,287,376,0,0,5751,Base
2024-06-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,131,38,1.15,1.335,259,52,311,278,33,189783,5751,Base
2024-07-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,149,28,1.13,1.348,270,54,324,369,0,0,5751,Base
2024-08-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,108,47,1.08,1.361,228,46,274,384,0,0,5751,Base
2024-09-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,132,52,1.0,1.375,253,51,304,342,0,0,5751,Base
2024-10-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,84,20,0.92,1.389,133,27,160,183,0,0,5751,Base
2024-11-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,109,13,0.87,1.403,149,30,179,172,7,40257,5751,Base
2024-12-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,112,16,0.85,1.417,154,31,185,230,0,0,5751,Base
2025-01-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,94,24,0.87,1.431,147,29,176,224,0,0,5751,Base
2025-02-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,86,25,0.92,1.445,148,30,178,204,0,0,5751,Base
2025-03-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,127,16,1.0,1.46,209,42,251,351,0,0,5751,Base
2025-04-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,139,33,1.08,1.474,274,55,329,440,0,0,5751,Base
2025-05-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,119,48,1.13,1.489,281,56,337,436,0,0,5751,Base
2025-06-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,131,29,1.15,1.504,277,55,332,424,0,0,5751,Base
2025-07-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,143,48,1.13,1.519,328,66,394,514,0,0,5751,Base
2025-08-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,107,10,1.08,1.534,194,39,233,234,0,0,5751,Base
2025-09-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,119,48,1.0,1.549,259,52,311,317,0,0,5751,Base
2025-10-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,101,37,0.92,1.565,199,40,239,338,0,0,5751,Base
2025-11-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,85,16,0.87,1.58,139,28,167,221,0,0,5751,Base
2025-12-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,109,8,0.85,1.596,159,32,191,272,0,0,5751,Base
2026-01-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,91,16,0.87,1.612,150,30,180,165,15,86265,5751,Base
2026-02-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,122,28,0.92,1.628,225,45,270,232,38,218538,5751,Base
2026-03-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,116,40,1.0,1.645,257,51,308,280,28,161028,5751,Base
2026-04-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,123,12,1.08,1.661,242,48,290,302,0,0,5751,Base
2026-05-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,124,52,1.13,1.678,334,67,401,492,0,0,5751,Base
2026-06-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,125,39,1.15,1.694,320,64,384,537,0,0,5751,Base
2026-07-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,144,42,1.13,1.711,360,72,432,544,0,0,5751,Base
2026-08-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,131,38,1.08,1.729,315,63,378,518,0,0,5751,Base
2026-09-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,125,33,1.0,1.746,276,55,331,373,0,0,5751,Base
2026-10-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,101,33,0.92,1.763,217,43,260,346,0,0,5751,Base
2026-11-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,89,30,0.87,1.781,184,37,221,252,0,0,5751,Base
2026-12-01,South,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,80,22,0.85,1.799,156,31,187,255,0,0,5751,Base
2022-01-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,139,10,0.87,1.0,130,26,156,211,0,0,5751,Base
2022-02-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,128,9,0.92,1.01,127,25,152,135,17,97767,5751,Base
2022-03-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,145,35,1.0,1.02,184,37,221,288,0,0,5751,Base
2022-04-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,154,45,1.08,1.03,221,44,265,233,32,184032,5751,Base
2022-05-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,158,38,1.13,1.041,230,46,276,352,0,0,5751,Base
2022-06-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,178,58,1.15,1.051,285,57,342,337,5,28755,5751,Base
2022-07-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,170,13,1.13,1.062,220,44,264,302,0,0,5751,Base
2022-08-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,185,62,1.08,1.072,286,57,343,420,0,0,5751,Base
2022-09-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,123,54,1.0,1.083,192,38,230,304,0,0,5751,Base
2022-10-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,137,15,0.92,1.094,153,31,184,188,0,0,5751,Base
2022-11-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,104,32,0.87,1.105,131,26,157,157,0,0,5751,Base
2022-12-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,138,15,0.85,1.116,145,29,174,151,23,132273,5751,Base
2023-01-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,131,21,0.87,1.127,149,30,179,194,0,0,5751,Base
2023-02-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,129,48,0.92,1.138,185,37,222,225,0,0,5751,Base
2023-03-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,162,22,1.0,1.149,212,42,254,360,0,0,5751,Base
2023-04-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,153,64,1.08,1.161,272,54,326,361,0,0,5751,Base
2023-05-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,145,16,1.13,1.173,213,43,256,231,25,143775,5751,Base
2023-06-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,164,38,1.15,1.184,275,55,330,424,0,0,5751,Base
2023-07-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,135,31,1.13,1.196,224,45,269,342,0,0,5751,Base
2023-08-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,181,11,1.08,1.208,251,50,301,436,0,0,5751,Base
2023-09-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,158,39,1.0,1.22,240,48,288,296,0,0,5751,Base
2023-10-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,146,18,0.92,1.232,186,37,223,281,0,0,5751,Base
2023-11-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,144,14,0.87,1.245,171,34,205,237,0,0,5751,Base
2023-12-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,137,25,0.85,1.257,173,35,208,229,0,0,5751,Base
2024-01-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,122,38,0.87,1.27,177,35,212,188,24,138024,5751,Base
2024-02-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,112,18,0.92,1.282,153,31,184,250,0,0,5751,Base
2024-03-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,137,26,1.0,1.295,211,42,253,271,0,0,5751,Base
2024-04-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,183,19,1.08,1.308,285,57,342,464,0,0,5751,Base
2024-05-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,192,63,1.13,1.321,381,76,457,626,0,0,5751,Base
2024-06-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,184,48,1.15,1.335,356,71,427,383,44,253044,5751,Base
2024-07-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,144,38,1.13,1.348,277,55,332,447,0,0,5751,Base
2024-08-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,137,12,1.08,1.361,219,44,263,253,10,57510,5751,Base
2024-09-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,166,66,1.0,1.375,319,64,383,416,0,0,5751,Base
2024-10-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,114,48,0.92,1.389,207,41,248,230,18,103518,5751,Base
2024-11-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,130,25,0.87,1.403,189,38,227,278,0,0,5751,Base
2024-12-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,117,12,0.85,1.417,155,31,186,207,0,0,5751,Base
2025-01-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,116,19,0.87,1.431,168,34,202,279,0,0,5751,Base
2025-02-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,142,50,0.92,1.445,255,51,306,406,0,0,5751,Base
2025-03-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,171,45,1.0,1.46,315,63,378,547,0,0,5751,Base
2025-04-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,173,10,1.08,1.474,291,58,349,392,0,0,5751,Base
2025-05-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,162,14,1.13,1.489,296,59,355,324,31,178281,5751,Base
2025-06-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,162,28,1.15,1.504,329,66,395,485,0,0,5751,Base
2025-07-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,190,23,1.13,1.519,366,73,439,386,53,304803,5751,Base
2025-08-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,161,40,1.08,1.534,333,67,400,570,0,0,5751,Base
2025-09-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,144,54,1.0,1.549,307,61,368,487,0,0,5751,Base
2025-10-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,142,15,0.92,1.565,226,45,271,366,0,0,5751,Base
2025-11-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,112,12,0.87,1.58,170,34,204,208,0,0,5751,Base
2025-12-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,101,9,0.85,1.596,149,30,179,188,0,0,5751,Base
2026-01-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,143,38,0.87,1.612,254,51,305,320,0,0,5751,Base
2026-02-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,138,15,0.92,1.628,229,46,275,236,39,224289,5751,Base
2026-03-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,125,41,1.0,1.645,273,55,328,442,0,0,5751,Base
2026-04-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,143,44,1.08,1.661,335,67,402,380,22,126522,5751,Base
2026-05-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,195,24,1.13,1.678,415,83,498,614,0,0,5751,Base
2026-06-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,175,23,1.15,1.694,386,77,463,428,35,201285,5751,Base
2026-07-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,172,9,1.13,1.711,350,70,420,541,0,0,5751,Base
2026-08-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,129,42,1.08,1.729,319,64,383,382,1,5751,5751,Base
2026-09-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,171,72,1.0,1.746,424,85,509,479,30,172530,5751,Base
2026-10-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,154,62,0.92,1.763,350,70,420,442,0,0,5751,Base
2026-11-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,128,27,0.87,1.781,240,48,288,308,0,0,5751,Base
2026-12-01,East,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,113,8,0.85,1.799,185,37,222,226,0,0,5751,Base
2022-01-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,118,41,0.87,1.0,138,28,166,142,24,138024,5751,Base
2022-02-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,131,23,0.92,1.01,143,29,172,247,0,0,5751,Base
2022-03-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,140,59,1.0,1.02,203,41,244,278,0,0,5751,Base
2022-04-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,161,23,1.08,1.03,205,41,246,347,0,0,5751,Base
2022-05-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,149,28,1.13,1.041,208,42,250,339,0,0,5751,Base
2022-06-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,134,42,1.15,1.051,213,43,256,251,5,28755,5751,Base
2022-07-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,142,20,1.13,1.062,194,39,233,307,0,0,5751,Base
2022-08-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,153,18,1.08,1.072,198,40,238,207,31,178281,5751,Base
2022-09-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,114,40,1.0,1.083,167,33,200,242,0,0,5751,Base
2022-10-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,103,46,0.92,1.094,150,30,180,209,0,0,5751,Base
2022-11-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,119,40,0.87,1.105,153,31,184,168,16,92016,5751,Base
2022-12-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,104,20,0.85,1.116,118,24,142,158,0,0,5751,Base
2023-01-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,123,25,0.87,1.127,145,29,174,188,0,0,5751,Base
2023-02-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,99,24,0.92,1.138,129,26,155,144,11,63261,5751,Base
2023-03-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,117,47,1.0,1.149,189,38,227,260,0,0,5751,Base
2023-04-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,123,52,1.08,1.161,219,44,263,318,0,0,5751,Base
2023-05-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,153,52,1.13,1.173,272,54,326,386,0,0,5751,Base
2023-06-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,159,57,1.15,1.184,294,59,353,467,0,0,5751,Base
2023-07-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,139,37,1.13,1.196,238,48,286,291,0,0,5751,Base
2023-08-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,134,44,1.08,1.208,232,46,278,366,0,0,5751,Base
2023-09-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,107,18,1.0,1.22,153,31,184,168,16,92016,5751,Base
2023-10-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,125,48,0.92,1.232,196,39,235,290,0,0,5751,Base
2023-11-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,131,30,0.87,1.245,174,35,209,280,0,0,5751,Base
2023-12-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,118,24,0.85,1.257,152,30,182,195,0,0,5751,Base
2024-01-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,97,14,0.87,1.27,123,25,148,137,11,63261,5751,Base
2024-02-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,121,17,0.92,1.282,163,33,196,218,0,0,5751,Base
2024-03-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,115,33,1.0,1.295,192,38,230,225,5,28755,5751,Base
2024-04-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,110,11,1.08,1.308,171,34,205,222,0,0,5751,Base
2024-05-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,124,28,1.13,1.321,227,45,272,267,5,28755,5751,Base
2024-06-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,121,43,1.15,1.335,252,50,302,269,33,189783,5751,Base
2024-07-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,124,37,1.13,1.348,245,49,294,287,7,40257,5751,Base
2024-08-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,151,13,1.08,1.361,241,48,289,355,0,0,5751,Base
2024-09-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,115,48,1.0,1.375,224,45,269,268,1,5751,5751,Base
2024-10-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,127,50,0.92,1.389,226,45,271,283,0,0,5751,Base
2024-11-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,129,54,0.87,1.403,223,45,268,290,0,0,5751,Base
2024-12-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,110,7,0.85,1.417,141,28,169,151,18,103518,5751,Base
2025-01-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,108,45,0.87,1.431,190,38,228,276,0,0,5751,Base
2025-02-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,127,16,0.92,1.445,190,38,228,219,9,51759,5751,Base
2025-03-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,105,33,1.0,1.46,201,40,241,222,19,109269,5751,Base
2025-04-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,132,27,1.08,1.474,253,51,304,332,0,0,5751,Base
2025-05-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,142,27,1.13,1.489,284,57,341,341,0,0,5751,Base
2025-06-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,163,12,1.15,1.504,303,61,364,379,0,0,5751,Base
2025-07-01,West,MAT-01030,Pole-Mount Transformer 50 kVA — Type 03,Transformers,Each,160,16,1.13,1.519,302,60,362,432,0,0,5751,Base
