Subproject_ID,Project_ID,Material_ID,Required_Date,Estimated_Qty,Reserved_Qty,Issued_Qty,Forecast_Unit_Cost_$,Forecast_Material_Cost_$,Availability_Status,Lead_Time_Risk,Need_By_Quarter
PRJ-001847-SP04,PRJ-001847,MAT-1011,2028-10-01,72,68,67,130,9360,Partial,Within Lead Time,Q4 2028
PRJ-001848-SP01,PRJ-001848,MAT-1009,2028-07-01,18,17,15,145,2610,Partial,Within Lead Time,Q3 2028
PRJ-001848-SP02,PRJ-001848,MAT-1010,2026-02-01,23,21,14,980,22540,Partial,At Risk,Q1 2026
PRJ-001849-SP01,PRJ-001849,MAT-1011,2027-02-01,48,15,13,130,6240,Partial,Within Lead Time,Q1 2027
PRJ-001849-SP02,PRJ-001849,MAT-1002,2027-09-01,4,4,1,420,1680,Partial,Within Lead Time,Q3 2027
PRJ-001849-SP03,PRJ-001849,MAT-1008,2027-10-01,22,1,0,19000,418000,Partial,Within Lead Time,Q4 2027
PRJ-001849-SP04,PRJ-001849,MAT-1005,2027-07-01,60,43,31,26000,1560000,Partial,Within Lead Time,Q3 2027
PRJ-001849-SP05,PRJ-001849,MAT-1008,2028-03-01,48,24,12,19000,912000,Partial,Within Lead Time,Q1 2028
PRJ-001849-SP06,PRJ-001849,MAT-1004,2026-01-01,7502,6146,2689,27,202554,Partial,At Risk,Q1 2026
PRJ-001849-SP07,PRJ-001849,MAT-1009,2029-01-01,34,5,3,145,4930,Partial,Within Lead Time,Q1 2029
PRJ-001850-SP01,PRJ-001850,MAT-1005,2028-10-01,44,37,31,26000,1144000,Partial,Within Lead Time,Q4 2028
PRJ-001850-SP02,PRJ-001850,MAT-1010,2028-12-01,57,18,8,980,55860,Partial,Within Lead Time,Q4 2028
PRJ-001850-SP03,PRJ-001850,MAT-1002,2026-11-01,33,10,7,420,13860,Partial,Within Lead Time,Q4 2026
PRJ-001850-SP04,PRJ-001850,MAT-1006,2028-11-01,67,57,39,6200,415400,Partial,Within Lead Time,Q4 2028
PRJ-001850-SP05,PRJ-001850,MAT-1009,2027-05-01,61,6,3,145,8845,Partial,Within Lead Time,Q2 2027
PRJ-001851-SP01,PRJ-001851,MAT-1005,2029-01-01,3,1,0,26000,78000,Partial,Within Lead Time,Q1 2029
PRJ-001851-SP02,PRJ-001851,MAT-1005,2027-02-01,64,63,16,26000,1664000,Partial,Within Lead Time,Q1 2027
PRJ-001851-SP03,PRJ-001851,MAT-1010,2026-01-01,11,3,1,980,10780,Partial,At Risk,Q1 2026
PRJ-001851-SP04,PRJ-001851,MAT-1004,2027-02-01,3849,2147,1340,27,103923,Partial,Within Lead Time,Q1 2027
PRJ-001851-SP05,PRJ-001851,MAT-1004,2026-08-01,1211,418,259,27,32697,Partial,At Risk,Q3 2026
PRJ-001851-SP06,PRJ-001851,MAT-1002,2028-04-01,57,21,8,420,23940,Partial,Within Lead Time,Q2 2028
PRJ-001851-SP07,PRJ-001851,MAT-1012,2026-12-01,39,20,5,68,2652,Partial,Within Lead Time,Q4 2026
PRJ-001852-SP01,PRJ-001852,MAT-1005,2027-06-01,44,5,2,26000,1144000,Partial,Within Lead Time,Q2 2027
PRJ-001852-SP02,PRJ-001852,MAT-1006,2029-01-01,79,58,19,6200,489800,Partial,Within Lead Time,Q1 2029
PRJ-001852-SP03,PRJ-001852,MAT-1008,2028-06-01,71,0,0,19000,1349000,Not Reserved,Within Lead Time,Q2 2028
PRJ-001853-SP01,PRJ-001853,MAT-1001,2028-03-01,49,47,32,2100,102900,Partial,Within Lead Time,Q1 2028
PRJ-001853-SP02,PRJ-001853,MAT-1008,2027-04-01,11,4,3,19000,209000,Partial,Within Lead Time,Q2 2027
PRJ-001853-SP03,PRJ-001853,MAT-1004,2027-11-01,771,70,40,27,20817,Partial,Within Lead Time,Q4 2027
PRJ-001854-SP01,PRJ-001854,MAT-1003,2028-08-01,8153,3033,1227,12,97836,Partial,Within Lead Time,Q3 2028
PRJ-001854-SP02,PRJ-001854,MAT-1011,2029-01-01,15,7,6,130,1950,Partial,Within Lead Time,Q1 2029
PRJ-001854-SP03,PRJ-001854,MAT-1002,2026-10-01,71,9,2,420,29820,Partial,Within Lead Time,Q4 2026
PRJ-001854-SP04,PRJ-001854,MAT-1003,2026-12-01,5407,2958,168,12,64884,Partial,Within Lead Time,Q4 2026
PRJ-001854-SP05,PRJ-001854,MAT-1002,2027-06-01,9,7,6,420,3780,Partial,Within Lead Time,Q2 2027
PRJ-001854-SP06,PRJ-001854,MAT-1006,2028-01-01,25,12,2,6200,155000,Partial,Within Lead Time,Q1 2028
PRJ-001855-SP01,PRJ-001855,MAT-1003,2026-10-01,1641,1241,1086,12,19692,Partial,At Risk,Q4 2026
PRJ-001855-SP02,PRJ-001855,MAT-1005,2028-09-01,67,50,6,26000,1742000,Partial,Within Lead Time,Q3 2028
PRJ-001855-SP03,PRJ-001855,MAT-1009,2027-07-01,64,33,13,145,9280,Partial,Within Lead Time,Q3 2027
PRJ-001855-SP04,PRJ-001855,MAT-1003,2027-03-01,7412,5082,4042,12,88944,Partial,Within Lead Time,Q1 2027
PRJ-001855-SP05,PRJ-001855,MAT-1001,2026-08-01,39,4,0,2100,81900,Partial,At Risk,Q3 2026
PRJ-001855-SP06,PRJ-001855,MAT-1006,2027-07-01,75,70,14,6200,465000,Partial,Within Lead Time,Q3 2027
PRJ-001856-SP01,PRJ-001856,MAT-1005,2028-07-01,30,3,2,26000,780000,Partial,Within Lead Time,Q3 2028
PRJ-001856-SP02,PRJ-001856,MAT-1002,2026-06-01,62,37,30,420,26040,Partial,At Risk,Q2 2026
PRJ-001856-SP03,PRJ-001856,MAT-1007,2027-04-01,40,24,20,14500,580000,Partial,Within Lead Time,Q2 2027
PRJ-001856-SP04,PRJ-001856,MAT-1002,2026-09-01,31,13,4,420,13020,Partial,At Risk,Q3 2026
PRJ-001856-SP05,PRJ-001856,MAT-1008,2026-07-01,10,8,4,19000,190000,Partial,At Risk,Q3 2026
PRJ-001857-SP01,PRJ-001857,MAT-1012,2026-02-01,3,1,0,68,204,Partial,At Risk,Q1 2026
PRJ-001857-SP02,PRJ-001857,MAT-1005,2028-02-01,46,18,11,26000,1196000,Partial,Within Lead Time,Q1 2028
PRJ-001857-SP03,PRJ-001857,MAT-1012,2027-10-01,62,22,10,68,4216,Partial,Within Lead Time,Q4 2027
PRJ-001857-SP04,PRJ-001857,MAT-1003,2027-12-01,8712,960,24,12,104544,Partial,Within Lead Time,Q4 2027
PRJ-001857-SP05,PRJ-001857,MAT-1008,2027-05-01,17,2,2,19000,323000,Partial,Within Lead Time,Q2 2027
PRJ-001857-SP06,PRJ-001857,MAT-1003,2026-08-01,5698,3313,2620,12,68376,Partial,At Risk,Q3 2026
PRJ-001858-SP01,PRJ-001858,MAT-1009,2027-05-01,26,16,1,145,3770,Partial,Within Lead Time,Q2 2027
PRJ-001858-SP02,PRJ-001858,MAT-1008,2027-02-01,5,2,1,19000,95000,Partial,Within Lead Time,Q1 2027
PRJ-001858-SP03,PRJ-001858,MAT-1006,2028-06-01,8,4,1,6200,49600,Partial,Within Lead Time,Q2 2028
PRJ-001858-SP04,PRJ-001858,MAT-1006,2026-01-01,13,4,0,6200,80600,Partial,At Risk,Q1 2026
PRJ-001858-SP05,PRJ-001858,MAT-1010,2028-02-01,14,13,5,980,13720,Partial,Within Lead Time,Q1 2028
PRJ-001858-SP06,PRJ-001858,MAT-1005,2027-10-01,21,11,4,26000,546000,Partial,Within Lead Time,Q4 2027
PRJ-001858-SP07,PRJ-001858,MAT-1005,2026-04-01,77,46,25,26000,2002000,Partial,At Risk,Q2 2026
PRJ-001858-SP08,PRJ-001858,MAT-1004,2029-01-01,9857,7666,680,27,266139,Partial,Within Lead Time,Q1 2029
PRJ-001859-SP01,PRJ-001859,MAT-1003,2027-05-01,3088,3019,2303,12,37056,Partial,Within Lead Time,Q2 2027
PRJ-001859-SP02,PRJ-001859,MAT-1008,2026-06-01,51,38,25,19000,969000,Partial,At Risk,Q2 2026
PRJ-001859-SP03,PRJ-001859,MAT-1012,2026-08-01,75,74,28,68,5100,Partial,At Risk,Q3 2026
PRJ-001859-SP04,PRJ-001859,MAT-1009,2026-01-01,23,5,2,145,3335,Partial,At Risk,Q1 2026
PRJ-001859-SP05,PRJ-001859,MAT-1007,2028-01-01,59,2,2,14500,855500,Partial,Within Lead Time,Q1 2028
PRJ-001859-SP06,PRJ-001859,MAT-1006,2029-01-01,70,58,52,6200,434000,Partial,Within Lead Time,Q1 2029
PRJ-001859-SP07,PRJ-001859,MAT-1012,2026-06-01,42,4,2,68,2856,Partial,At Risk,Q2 2026
PRJ-001859-SP08,PRJ-001859,MAT-1002,2027-08-01,50,12,2,420,21000,Partial,Within Lead Time,Q3 2027
PRJ-001860-SP01,PRJ-001860,MAT-1003,2026-10-01,9418,3145,2939,12,113016,Partial,At Risk,Q4 2026
PRJ-001860-SP02,PRJ-001860,MAT-1008,2026-02-01,37,16,16,19000,703000,Partial,At Risk,Q1 2026
PRJ-001860-SP03,PRJ-001860,MAT-1008,2028-09-01,76,64,31,19000,1444000,Partial,Within Lead Time,Q3 2028
PRJ-001860-SP04,PRJ-001860,MAT-1007,2028-08-01,72,52,50,14500,1044000,Partial,Within Lead Time,Q3 2028
PRJ-001860-SP05,PRJ-001860,MAT-1006,2026-07-01,41,25,21,6200,254200,Partial,At Risk,Q3 2026
PRJ-001860-SP06,PRJ-001860,MAT-1006,2026-05-01,73,16,2,6200,452600,Partial,At Risk,Q2 2026
PRJ-001860-SP07,PRJ-001860,MAT-1011,2026-05-01,13,3,2,130,1690,Partial,At Risk,Q2 2026
PRJ-001860-SP08,PRJ-001860,MAT-1001,2026-02-01,10,6,0,2100,21000,Partial,At Risk,Q1 2026
PRJ-001861-SP01,PRJ-001861,MAT-1003,2026-12-01,8893,5759,533,12,106716,Partial,Within Lead Time,Q4 2026
PRJ-001861-SP02,PRJ-001861,MAT-1010,2027-07-01,3,0,0,980,2940,Not Reserved,Within Lead Time,Q3 2027
PRJ-001861-SP03,PRJ-001861,MAT-1004,2027-07-01,3179,1585,646,27,85833,Partial,Within Lead Time,Q3 2027
PRJ-001861-SP04,PRJ-001861,MAT-1005,2028-11-01,23,17,8,26000,598000,Partial,Within Lead Time,Q4 2028
PRJ-001861-SP05,PRJ-001861,MAT-1008,2026-12-01,58,43,41,19000,1102000,Partial,At Risk,Q4 2026
PRJ-001861-SP06,PRJ-001861,MAT-1008,2026-04-01,8,7,3,19000,152000,Partial,At Risk,Q2 2026
PRJ-001861-SP07,PRJ-001861,MAT-1012,2027-10-01,68,37,29,68,4624,Partial,Within Lead Time,Q4 2027
PRJ-001861-SP08,PRJ-001861,MAT-1005,2026-09-01,72,25,15,26000,1872000,Partial,At Risk,Q3 2026
PRJ-001862-SP01,PRJ-001862,MAT-1002,2027-01-01,6,4,4,420,2520,Partial,Within Lead Time,Q1 2027
PRJ-001862-SP02,PRJ-001862,MAT-1005,2028-12-01,46,17,13,26000,1196000,Partial,Within Lead Time,Q4 2028
PRJ-001862-SP03,PRJ-001862,MAT-1005,2028-02-01,17,17,10,26000,442000,Partial,Within Lead Time,Q1 2028
PRJ-001862-SP04,PRJ-001862,MAT-1001,2028-02-01,66,39,16,2100,138600,Partial,Within Lead Time,Q1 2028
PRJ-001863-SP01,PRJ-001863,MAT-1010,2027-06-01,30,20,15,980,29400,Partial,Within Lead Time,Q2 2027
PRJ-001863-SP02,PRJ-001863,MAT-1005,2026-04-01,62,8,7,26000,1612000,Partial,At Risk,Q2 2026
PRJ-001863-SP03,PRJ-001863,MAT-1004,2029-01-01,7175,2440,564,27,193725,Partial,Within Lead Time,Q1 2029
PRJ-001863-SP04,PRJ-001863,MAT-1012,2028-09-01,57,5,0,68,3876,Partial,Within Lead Time,Q3 2028
PRJ-001863-SP05,PRJ-001863,MAT-1012,2026-05-01,13,8,3,68,884,Partial,At Risk,Q2 2026
PRJ-001863-SP06,PRJ-001863,MAT-1008,2027-06-01,13,6,2,19000,247000,Partial,Within Lead Time,Q2 2027
PRJ-001863-SP07,PRJ-001863,MAT-1003,2026-09-01,7530,366,229,12,90360,Partial,At Risk,Q3 2026
PRJ-001864-SP01,PRJ-001864,MAT-1009,2026-08-01,41,23,12,145,5945,Partial,At Risk,Q3 2026
PRJ-001864-SP02,PRJ-001864,MAT-1012,2028-08-01,3,3,3,68,204,Fulfilled,Within Lead Time,Q3 2028
PRJ-001864-SP03,PRJ-001864,MAT-1005,2028-04-01,23,19,2,26000,598000,Partial,Within Lead Time,Q2 2028
PRJ-001865-SP01,PRJ-001865,MAT-1003,2027-02-01,8402,6449,3204,12,100824,Partial,Within Lead Time,Q1 2027
PRJ-001865-SP02,PRJ-001865,MAT-1012,2026-06-01,60,15,6,68,4080,Partial,At Risk,Q2 2026
PRJ-001865-SP03,PRJ-001865,MAT-1005,2027-03-01,2,1,0,26000,52000,Partial,Within Lead Time,Q1 2027
PRJ-001865-SP04,PRJ-001865,MAT-1003,2027-01-01,2583,2296,1924,12,30996,Partial,Within Lead Time,Q1 2027
PRJ-001865-SP05,PRJ-001865,MAT-1007,2027-01-01,66,62,19,14500,957000,Partial,Within Lead Time,Q1 2027
PRJ-001865-SP06,PRJ-001865,MAT-1001,2027-09-01,51,37,37,2100,107100,Partial,Within Lead Time,Q3 2027
PRJ-001865-SP07,PRJ-001865,MAT-1008,2028-05-01,21,20,7,19000,399000,Partial,Within Lead Time,Q2 2028
PRJ-001865-SP08,PRJ-001865,MAT-1004,2028-06-01,8604,7752,4244,27,232308,Partial,Within Lead Time,Q2 2028
PRJ-001866-SP01,PRJ-001866,MAT-1012,2027-03-01,41,11,10,68,2788,Partial,Within Lead Time,Q1 2027
PRJ-001866-SP02,PRJ-001866,MAT-1007,2027-05-01,72,60,48,14500,1044000,Partial,Within Lead Time,Q2 2027
PRJ-001866-SP03,PRJ-001866,MAT-1001,2028-06-01,73,70,45,2100,153300,Partial,Within Lead Time,Q2 2028
PRJ-001866-SP04,PRJ-001866,MAT-1011,2026-10-01,46,42,25,130,5980,Partial,Within Lead Time,Q4 2026
PRJ-001866-SP05,PRJ-001866,MAT-1004,2026-10-01,2692,222,29,27,72684,Partial,At Risk,Q4 2026
PRJ-001866-SP06,PRJ-001866,MAT-1004,2026-03-01,9373,5505,1325,27,253071,Partial,At Risk,Q1 2026
PRJ-001866-SP07,PRJ-001866,MAT-1004,2029-01-01,7597,3160,3078,27,205119,Partial,Within Lead Time,Q1 2029
PRJ-001866-SP08,PRJ-001866,MAT-1007,2028-03-01,2,1,1,14500,29000,Partial,Within Lead Time,Q1 2028
PRJ-001867-SP01,PRJ-001867,MAT-1007,2027-05-01,51,48,25,14500,739500,Partial,Within Lead Time,Q2 2027
PRJ-001867-SP02,PRJ-001867,MAT-1006,2027-04-01,4,1,1,6200,24800,Partial,Within Lead Time,Q2 2027
PRJ-001867-SP03,PRJ-001867,MAT-1005,2026-08-01,32,25,21,26000,832000,Partial,At Risk,Q3 2026
PRJ-001867-SP04,PRJ-001867,MAT-1005,2026-01-01,27,14,5,26000,702000,Partial,At Risk,Q1 2026
PRJ-001867-SP05,PRJ-001867,MAT-1012,2027-05-01,23,8,5,68,1564,Partial,Within Lead Time,Q2 2027
PRJ-001868-SP01,PRJ-001868,MAT-1002,2026-09-01,3,2,0,420,1260,Partial,At Risk,Q3 2026
PRJ-001868-SP02,PRJ-001868,MAT-1001,2029-01-01,31,22,7,2100,65100,Partial,Within Lead Time,Q1 2029
PRJ-001868-SP03,PRJ-001868,MAT-1001,2026-08-01,25,9,6,2100,52500,Partial,At Risk,Q3 2026
PRJ-001868-SP04,PRJ-001868,MAT-1005,2028-01-01,31,15,6,26000,806000,Partial,Within Lead Time,Q1 2028
PRJ-001868-SP05,PRJ-001868,MAT-1005,2026-03-01,20,8,1,26000,520000,Partial,At Risk,Q1 2026
PRJ-001869-SP01,PRJ-001869,MAT-1001,2027-07-01,17,4,2,2100,35700,Partial,Within Lead Time,Q3 2027
PRJ-001869-SP02,PRJ-001869,MAT-1004,2027-12-01,5518,4673,3334,27,148986,Partial,Within Lead Time,Q4 2027
PRJ-001870-SP01,PRJ-001870,MAT-1004,2027-12-01,1885,1605,998,27,50895,Partial,Within Lead Time,Q4 2027
PRJ-001870-SP02,PRJ-001870,MAT-1003,2026-12-01,6788,5714,1271,12,81456,Partial,Within Lead Time,Q4 2026
PRJ-001871-SP01,PRJ-001871,MAT-1012,2026-04-01,73,6,5,68,4964,Partial,At Risk,Q2 2026
PRJ-001871-SP02,PRJ-001871,MAT-1006,2026-01-01,7,1,0,6200,43400,Partial,At Risk,Q1 2026
PRJ-001871-SP03,PRJ-001871,MAT-1003,2027-04-01,9700,5848,4236,12,116400,Partial,Within Lead Time,Q2 2027
PRJ-001872-SP01,PRJ-001872,MAT-1003,2027-02-01,1029,652,316,12,12348,Partial,Within Lead Time,Q1 2027
PRJ-001872-SP02,PRJ-001872,MAT-1004,2029-01-01,8496,8008,316,27,229392,Partial,Within Lead Time,Q1 2029
PRJ-001873-SP01,PRJ-001873,MAT-1003,2027-06-01,8280,6051,2433,12,99360,Partial,Within Lead Time,Q2 2027
PRJ-001873-SP02,PRJ-001873,MAT-1011,2026-02-01,78,40,17,130,10140,Partial,At Risk,Q1 2026
PRJ-001873-SP03,PRJ-001873,MAT-1007,2027-10-01,73,6,5,14500,1058500,Partial,Within Lead Time,Q4 2027
PRJ-001873-SP04,PRJ-001873,MAT-1006,2027-03-01,74,5,3,6200,458800,Partial,Within Lead Time,Q1 2027
PRJ-001874-SP01,PRJ-001874,MAT-1005,2026-03-01,10,8,5,26000,260000,Partial,At Risk,Q1 2026
PRJ-001874-SP02,PRJ-001874,MAT-1011,2028-09-01,50,37,4,130,6500,Partial,Within Lead Time,Q3 2028
PRJ-001874-SP03,PRJ-001874,MAT-1008,2026-11-01,14,13,6,19000,266000,Partial,At Risk,Q4 2026
PRJ-001874-SP04,PRJ-001874,MAT-1005,2026-06-01,16,9,7,26000,416000,Partial,At Risk,Q2 2026
PRJ-001874-SP05,PRJ-001874,MAT-1011,2027-02-01,23,8,1,130,2990,Partial,Within Lead Time,Q1 2027
PRJ-001874-SP06,PRJ-001874,MAT-1001,2028-12-01,2,0,0,2100,4200,Not Reserved,Within Lead Time,Q4 2028
PRJ-001874-SP07,PRJ-001874,MAT-1011,2028-09-01,72,64,46,130,9360,Partial,Within Lead Time,Q3 2028
PRJ-001874-SP08,PRJ-001874,MAT-1010,2027-11-01,69,20,5,980,67620,Partial,Within Lead Time,Q4 2027
PRJ-001875-SP01,PRJ-001875,MAT-1004,2028-04-01,7441,2316,803,27,200907,Partial,Within Lead Time,Q2 2028
PRJ-001875-SP02,PRJ-001875,MAT-1010,2027-01-01,75,59,13,980,73500,Partial,Within Lead Time,Q1 2027
PRJ-001875-SP03,PRJ-001875,MAT-1005,2026-01-01,39,13,3,26000,1014000,Partial,At Risk,Q1 2026
PRJ-001875-SP04,PRJ-001875,MAT-1010,2027-01-01,33,26,4,980,32340,Partial,Within Lead Time,Q1 2027
PRJ-001875-SP05,PRJ-001875,MAT-1005,2026-11-01,3,2,1,26000,78000,Partial,At Risk,Q4 2026
PRJ-001875-SP06,PRJ-001875,MAT-1010,2027-10-01,39,3,2,980,38220,Partial,Within Lead Time,Q4 2027
PRJ-001876-SP01,PRJ-001876,MAT-1002,2027-01-01,72,34,13,420,30240,Partial,Within Lead Time,Q1 2027
PRJ-001876-SP02,PRJ-001876,MAT-1006,2028-04-01,79,25,12,6200,489800,Partial,Within Lead Time,Q2 2028
PRJ-001876-SP03,PRJ-001876,MAT-1009,2026-08-01,7,4,0,145,1015,Partial,At Risk,Q3 2026
PRJ-001876-SP04,PRJ-001876,MAT-1010,2027-08-01,73,29,0,980,71540,Partial,Within Lead Time,Q3 2027
PRJ-001876-SP05,PRJ-001876,MAT-1012,2026-01-01,57,14,8,68,3876,Partial,At Risk,Q1 2026
PRJ-001876-SP06,PRJ-001876,MAT-1011,2026-11-01,63,36,28,130,8190,Partial,Within Lead Time,Q4 2026
PRJ-001877-SP01,PRJ-001877,MAT-1006,2028-12-01,74,28,6,6200,458800,Partial,Within Lead Time,Q4 2028
PRJ-001877-SP02,PRJ-001877,MAT-1011,2026-04-01,38,31,10,130,4940,Partial,At Risk,Q2 2026
PRJ-001877-SP03,PRJ-001877,MAT-1004,2027-09-01,6041,2360,781,27,163107,Partial,Within Lead Time,Q3 2027
PRJ-001877-SP04,PRJ-001877,MAT-1001,2028-09-01,57,26,21,2100,119700,Partial,Within Lead Time,Q3 2028
PRJ-001877-SP05,PRJ-001877,MAT-1002,2027-03-01,61,55,12,420,25620,Partial,Within Lead Time,Q1 2027
PRJ-001877-SP06,PRJ-001877,MAT-1001,2028-12-01,16,11,8,2100,33600,Partial,Within Lead Time,Q4 2028
PRJ-001877-SP07,PRJ-001877,MAT-1005,2027-03-01,7,2,0,26000,182000,Partial,Within Lead Time,Q1 2027
PRJ-001878-SP01,PRJ-001878,MAT-1001,2027-08-01,26,23,22,2100,54600,Partial,Within Lead Time,Q3 2027
PRJ-001878-SP02,PRJ-001878,MAT-1001,2027-10-01,24,1,0,2100,50400,Partial,Within Lead Time,Q4 2027
PRJ-001879-SP01,PRJ-001879,MAT-1008,2027-07-01,72,40,2,19000,1368000,Partial,Within Lead Time,Q3 2027
PRJ-001879-SP02,PRJ-001879,MAT-1011,2028-09-01,65,17,11,130,8450,Partial,Within Lead Time,Q3 2028
PRJ-001879-SP03,PRJ-001879,MAT-1002,2026-06-01,62,60,58,420,26040,Partial,At Risk,Q2 2026
PRJ-001879-SP04,PRJ-001879,MAT-1010,2026-03-01,78,2,1,980,76440,Partial,At Risk,Q1 2026
PRJ-001879-SP05,PRJ-001879,MAT-1005,2026-08-01,19,6,0,26000,494000,Partial,At Risk,Q3 2026
PRJ-001879-SP06,PRJ-001879,MAT-1005,2027-12-01,52,39,31,26000,1352000,Partial,Within Lead Time,Q4 2027
PRJ-001880-SP01,PRJ-001880,MAT-1010,2027-11-01,34,7,2,980,33320,Partial,Within Lead Time,Q4 2027
PRJ-001880-SP02,PRJ-001880,MAT-1009,2026-04-01,62,51,33,145,8990,Partial,At Risk,Q2 2026
PRJ-001880-SP03,PRJ-001880,MAT-1011,2028-04-01,4,2,2,130,520,Partial,Within Lead Time,Q2 2028
PRJ-001880-SP04,PRJ-001880,MAT-1005,2028-02-01,25,20,9,26000,650000,Partial,Within Lead Time,Q1 2028
PRJ-001880-SP05,PRJ-001880,MAT-1011,2026-07-01,38,10,9,130,4940,Partial,At Risk,Q3 2026
PRJ-001881-SP01,PRJ-001881,MAT-1001,2028-05-01,58,35,7,2100,121800,Partial,Within Lead Time,Q2 2028
PRJ-001881-SP02,PRJ-001881,MAT-1010,2026-12-01,36,11,10,980,35280,Partial,Within Lead Time,Q4 2026
PRJ-001882-SP01,PRJ-001882,MAT-1006,2027-04-01,60,10,3,6200,372000,Partial,Within Lead Time,Q2 2027
PRJ-001882-SP02,PRJ-001882,MAT-1003,2027-05-01,1279,1114,54,12,15348,Partial,Within Lead Time,Q2 2027
PRJ-001882-SP03,PRJ-001882,MAT-1011,2026-07-01,68,53,15,130,8840,Partial,At Risk,Q3 2026
PRJ-001882-SP04,PRJ-001882,MAT-1008,2027-02-01,38,5,4,19000,722000,Partial,Within Lead Time,Q1 2027
PRJ-001882-SP05,PRJ-001882,MAT-1005,2028-04-01,15,9,8,26000,390000,Partial,Within Lead Time,Q2 2028
PRJ-001883-SP01,PRJ-001883,MAT-1002,2027-04-01,17,13,2,420,7140,Partial,Within Lead Time,Q2 2027
PRJ-001883-SP02,PRJ-001883,MAT-1002,2026-04-01,12,3,2,420,5040,Partial,At Risk,Q2 2026
PRJ-001883-SP03,PRJ-001883,MAT-1012,2026-03-01,21,1,0,68,1428,Partial,At Risk,Q1 2026
PRJ-001883-SP04,PRJ-001883,MAT-1006,2028-12-01,28,24,13,6200,173600,Partial,Within Lead Time,Q4 2028
PRJ-001883-SP05,PRJ-001883,MAT-1004,2028-05-01,8722,388,195,27,235494,Partial,Within Lead Time,Q2 2028
PRJ-001883-SP06,PRJ-001883,MAT-1009,2028-01-01,45,4,4,145,6525,Partial,Within Lead Time,Q1 2028
PRJ-001884-SP01,PRJ-001884,MAT-1004,2027-07-01,4122,1351,449,27,111294,Partial,Within Lead Time,Q3 2027
PRJ-001884-SP02,PRJ-001884,MAT-1003,2027-03-01,7675,5673,3775,12,92100,Partial,Within Lead Time,Q1 2027
PRJ-001884-SP03,PRJ-001884,MAT-1010,2027-08-01,20,16,13,980,19600,Partial,Within Lead Time,Q3 2027
PRJ-001884-SP04,PRJ-001884,MAT-1010,2027-07-01,16,5,3,980,15680,Partial,Within Lead Time,Q3 2027
PRJ-001884-SP05,PRJ-001884,MAT-1006,2027-04-01,79,78,13,6200,489800,Partial,Within Lead Time,Q2 2027
PRJ-001885-SP01,PRJ-001885,MAT-1003,2027-03-01,7429,6330,166,12,89148,Partial,Within Lead Time,Q1 2027
PRJ-001885-SP02,PRJ-001885,MAT-1002,2027-03-01,51,21,12,420,21420,Partial,Within Lead Time,Q1 2027
PRJ-001885-SP03,PRJ-001885,MAT-1005,2028-02-01,22,5,2,26000,572000,Partial,Within Lead Time,Q1 2028
PRJ-001885-SP04,PRJ-001885,MAT-1012,2026-06-01,70,44,9,68,4760,Partial,At Risk,Q2 2026
PRJ-001885-SP05,PRJ-001885,MAT-1006,2029-01-01,33,8,5,6200,204600,Partial,Within Lead Time,Q1 2029
PRJ-001885-SP06,PRJ-001885,MAT-1011,2026-11-01,34,27,25,130,4420,Partial,Within Lead Time,Q4 2026
PRJ-001885-SP07,PRJ-001885,MAT-1001,2027-05-01,57,14,11,2100,119700,Partial,Within Lead Time,Q2 2027
PRJ-001885-SP08,PRJ-001885,MAT-1007,2026-05-01,25,3,2,14500,362500,Partial,At Risk,Q2 2026
PRJ-001886-SP01,PRJ-001886,MAT-1004,2028-04-01,3220,973,441,27,86940,Partial,Within Lead Time,Q2 2028
PRJ-001886-SP02,PRJ-001886,MAT-1006,2026-12-01,19,16,1,6200,117800,Partial,Within Lead Time,Q4 2026
PRJ-001886-SP03,PRJ-001886,MAT-1009,2026-03-01,32,14,3,145,4640,Partial,At Risk,Q1 2026
PRJ-001886-SP04,PRJ-001886,MAT-1001,2027-08-01,74,65,32,2100,155400,Partial,Within Lead Time,Q3 2027
PRJ-001886-SP05,PRJ-001886,MAT-1008,2026-01-01,59,30,17,19000,1121000,Partial,At Risk,Q1 2026
PRJ-001886-SP06,PRJ-001886,MAT-1008,2029-01-01,79,70,46,19000,1501000,Partial,Within Lead Time,Q1 2029
PRJ-001886-SP07,PRJ-001886,MAT-1010,2028-08-01,26,17,9,980,25480,Partial,Within Lead Time,Q3 2028
PRJ-001886-SP08,PRJ-001886,MAT-1006,2027-04-01,2,0,0,6200,12400,Not Reserved,Within Lead Time,Q2 2027
PRJ-001887-SP01,PRJ-001887,MAT-1008,2027-07-01,47,39,23,19000,893000,Partial,Within Lead Time,Q3 2027
PRJ-001887-SP02,PRJ-001887,MAT-1007,2028-12-01,39,37,17,14500,565500,Partial,Within Lead Time,Q4 2028
PRJ-001887-SP03,PRJ-001887,MAT-1006,2028-05-01,77,1,0,6200,477400,Partial,Within Lead Time,Q2 2028
PRJ-001887-SP04,PRJ-001887,MAT-1007,2026-05-01,54,34,20,14500,783000,Partial,At Risk,Q2 2026
PRJ-001888-SP01,PRJ-001888,MAT-1007,2028-12-01,15,11,3,14500,217500,Partial,Within Lead Time,Q4 2028
PRJ-001888-SP02,PRJ-001888,MAT-1006,2027-10-01,66,33,16,6200,409200,Partial,Within Lead Time,Q4 2027
