Demand_Month,Region,Material_ID,Material_Name,Historical_Usage_Qty,Open_Project_Demand_Qty,Seasonality_Index,Trend_Index,Forecast_Need_Qty,Safety_Stock_Qty,Total_Required_Qty,Available_Qty,Projected_Shortage_Qty,Projected_Shortage_Cost_$,Forecast_Scenario
2022-01-01,South,MAT-1011,Grounding Kit,146,60,0.87,1.0,211,42,253,267,0,0,High
2022-02-01,South,MAT-1011,Grounding Kit,201,66,0.92,1.01,293,59,352,317,35,4550,High
2022-03-01,South,MAT-1011,Grounding Kit,187,53,1.0,1.02,289,58,347,299,48,6240,High
2022-04-01,South,MAT-1011,Grounding Kit,196,12,1.08,1.03,273,55,328,236,92,11960,High
2022-05-01,South,MAT-1011,Grounding Kit,200,72,1.13,1.041,377,75,452,372,80,10400,High
2022-06-01,South,MAT-1011,Grounding Kit,186,51,1.15,1.051,338,68,406,347,59,7670,High
2022-07-01,South,MAT-1011,Grounding Kit,256,32,1.13,1.062,408,82,490,403,87,11310,High
2022-08-01,South,MAT-1011,Grounding Kit,206,23,1.08,1.072,313,63,376,446,0,0,High
2022-09-01,South,MAT-1011,Grounding Kit,201,58,1.0,1.083,331,66,397,429,0,0,High
2022-10-01,South,MAT-1011,Grounding Kit,184,11,0.92,1.094,232,46,278,231,47,6110,High
2022-11-01,South,MAT-1011,Grounding Kit,141,17,0.87,1.105,179,36,215,262,0,0,High
2022-12-01,South,MAT-1011,Grounding Kit,167,11,0.85,1.116,199,40,239,282,0,0,High
2023-01-01,South,MAT-1011,Grounding Kit,140,60,0.87,1.127,231,46,277,219,58,7540,High
2023-02-01,South,MAT-1011,Grounding Kit,158,62,0.92,1.138,272,54,326,336,0,0,High
2023-03-01,South,MAT-1011,Grounding Kit,178,52,1.0,1.149,312,62,374,394,0,0,High
2023-04-01,South,MAT-1011,Grounding Kit,189,52,1.08,1.161,357,71,428,387,41,5330,High
2023-05-01,South,MAT-1011,Grounding Kit,217,89,1.13,1.173,478,96,574,702,0,0,High
2023-06-01,South,MAT-1011,Grounding Kit,239,107,1.15,1.184,556,111,667,759,0,0,High
2023-07-01,South,MAT-1011,Grounding Kit,249,18,1.13,1.196,426,85,511,585,0,0,High
2023-08-01,South,MAT-1011,Grounding Kit,212,64,1.08,1.208,425,85,510,498,12,1560,High
2023-09-01,South,MAT-1011,Grounding Kit,208,56,1.0,1.22,380,76,456,363,93,12090,High
2023-10-01,South,MAT-1011,Grounding Kit,181,73,0.92,1.232,340,68,408,343,65,8450,High
2023-11-01,South,MAT-1011,Grounding Kit,144,32,0.87,1.245,225,45,270,201,69,8970,High
2023-12-01,South,MAT-1011,Grounding Kit,151,11,0.85,1.257,204,41,245,264,0,0,High
2024-01-01,South,MAT-1011,Grounding Kit,169,75,0.87,1.27,318,64,382,352,30,3900,High
2024-02-01,South,MAT-1011,Grounding Kit,150,66,0.92,1.282,301,60,361,319,42,5460,High
2024-03-01,South,MAT-1011,Grounding Kit,230,103,1.0,1.295,509,102,611,577,34,4420,High
2024-04-01,South,MAT-1011,Grounding Kit,215,31,1.08,1.308,410,82,492,505,0,0,High
2024-05-01,South,MAT-1011,Grounding Kit,226,56,1.13,1.321,497,99,596,698,0,0,High
2024-06-01,South,MAT-1011,Grounding Kit,236,98,1.15,1.335,605,121,726,876,0,0,High
2024-07-01,South,MAT-1011,Grounding Kit,224,65,1.13,1.348,519,104,623,591,32,4160,High
2024-08-01,South,MAT-1011,Grounding Kit,233,71,1.08,1.361,527,105,632,677,0,0,High
2024-09-01,South,MAT-1011,Grounding Kit,183,71,1.0,1.375,412,82,494,528,0,0,High
2024-10-01,South,MAT-1011,Grounding Kit,154,49,0.92,1.389,306,61,367,357,10,1300,High
2024-11-01,South,MAT-1011,Grounding Kit,193,84,0.87,1.403,399,80,479,518,0,0,High
2024-12-01,South,MAT-1011,Grounding Kit,182,74,0.85,1.417,364,73,437,336,101,13130,High
2025-01-01,South,MAT-1011,Grounding Kit,200,85,0.87,1.431,419,84,503,447,56,7280,High
2025-02-01,South,MAT-1011,Grounding Kit,157,35,0.92,1.445,301,60,361,348,13,1690,High
2025-03-01,South,MAT-1011,Grounding Kit,183,72,1.0,1.46,439,88,527,583,0,0,High
2025-04-01,South,MAT-1011,Grounding Kit,244,89,1.08,1.474,626,125,751,707,44,5720,High
2025-05-01,South,MAT-1011,Grounding Kit,240,68,1.13,1.489,611,122,733,859,0,0,High
2025-06-01,South,MAT-1011,Grounding Kit,196,82,1.15,1.504,567,113,680,507,173,22490,High
2025-07-01,South,MAT-1011,Grounding Kit,263,81,1.13,1.519,697,139,836,761,75,9750,High
2025-08-01,South,MAT-1011,Grounding Kit,248,54,1.08,1.534,590,118,708,715,0,0,High
2025-09-01,South,MAT-1011,Grounding Kit,185,75,1.0,1.549,475,95,570,429,141,18330,High
2025-10-01,South,MAT-1011,Grounding Kit,151,52,0.92,1.565,345,69,414,495,0,0,High
2025-11-01,South,MAT-1011,Grounding Kit,148,64,0.87,1.58,344,69,413,407,6,780,High
2025-12-01,South,MAT-1011,Grounding Kit,153,15,0.85,1.596,269,54,323,339,0,0,High
2026-01-01,South,MAT-1011,Grounding Kit,163,55,0.87,1.612,361,72,433,504,0,0,High
2026-02-01,South,MAT-1011,Grounding Kit,193,21,0.92,1.628,378,76,454,419,35,4550,High
2026-03-01,South,MAT-1011,Grounding Kit,226,88,1.0,1.645,609,122,731,655,76,9880,High
2026-04-01,South,MAT-1011,Grounding Kit,254,71,1.08,1.661,688,138,826,635,191,24830,High
2026-05-01,South,MAT-1011,Grounding Kit,264,111,1.13,1.678,839,168,1007,1125,0,0,High
2026-06-01,South,MAT-1011,Grounding Kit,193,79,1.15,1.694,625,125,750,587,163,21190,High
2026-07-01,South,MAT-1011,Grounding Kit,222,52,1.13,1.711,625,125,750,867,0,0,High
2026-08-01,South,MAT-1011,Grounding Kit,198,81,1.08,1.729,615,123,738,732,6,780,High
2026-09-01,South,MAT-1011,Grounding Kit,180,38,1.0,1.746,449,90,539,475,64,8320,High
2026-10-01,South,MAT-1011,Grounding Kit,213,49,0.92,1.763,502,100,602,706,0,0,High
2026-11-01,South,MAT-1011,Grounding Kit,191,43,0.87,1.781,428,86,514,427,87,11310,High
2026-12-01,South,MAT-1011,Grounding Kit,183,53,0.85,1.799,426,85,511,504,7,910,High
2022-01-01,East,MAT-1011,Grounding Kit,226,12,0.87,1.0,244,49,293,321,0,0,High
2022-02-01,East,MAT-1011,Grounding Kit,263,111,0.92,1.01,410,82,492,511,0,0,High
2022-03-01,East,MAT-1011,Grounding Kit,224,19,1.0,1.02,293,59,352,382,0,0,High
2022-04-01,East,MAT-1011,Grounding Kit,275,95,1.08,1.03,486,97,583,434,149,19370,High
2022-05-01,East,MAT-1011,Grounding Kit,263,67,1.13,1.041,458,92,550,606,0,0,High
2022-06-01,East,MAT-1011,Grounding Kit,325,125,1.15,1.051,642,128,770,710,60,7800,High
2022-07-01,East,MAT-1011,Grounding Kit,261,73,1.13,1.062,473,95,568,498,70,9100,High
2022-08-01,East,MAT-1011,Grounding Kit,229,94,1.08,1.072,441,88,529,403,126,16380,High
2022-09-01,East,MAT-1011,Grounding Kit,225,78,1.0,1.083,387,77,464,354,110,14300,High
2022-10-01,East,MAT-1011,Grounding Kit,238,14,0.92,1.094,299,60,359,325,34,4420,High
2022-11-01,East,MAT-1011,Grounding Kit,245,88,0.87,1.105,378,76,454,448,6,780,High
2022-12-01,East,MAT-1011,Grounding Kit,197,37,0.85,1.116,262,52,314,372,0,0,High
2023-01-01,East,MAT-1011,Grounding Kit,237,22,0.87,1.127,300,60,360,327,33,4290,High
2023-02-01,East,MAT-1011,Grounding Kit,235,34,0.92,1.138,332,66,398,401,0,0,High
2023-03-01,East,MAT-1011,Grounding Kit,286,115,1.0,1.149,544,109,653,485,168,21840,High
2023-04-01,East,MAT-1011,Grounding Kit,325,101,1.08,1.161,630,126,756,721,35,4550,High
2023-05-01,East,MAT-1011,Grounding Kit,320,102,1.13,1.173,660,132,792,895,0,0,High
2023-06-01,East,MAT-1011,Grounding Kit,275,83,1.15,1.184,575,115,690,781,0,0,High
2023-07-01,East,MAT-1011,Grounding Kit,267,23,1.13,1.196,463,93,556,480,76,9880,High
2023-08-01,East,MAT-1011,Grounding Kit,320,64,1.08,1.208,591,118,709,706,3,390,High
2023-09-01,East,MAT-1011,Grounding Kit,234,59,1.0,1.22,422,84,506,537,0,0,High
2023-10-01,East,MAT-1011,Grounding Kit,235,31,0.92,1.232,356,71,427,479,0,0,High
2023-11-01,East,MAT-1011,Grounding Kit,186,63,0.87,1.245,318,64,382,313,69,8970,High
2023-12-01,East,MAT-1011,Grounding Kit,243,86,0.85,1.257,415,83,498,373,125,16250,High
2024-01-01,East,MAT-1011,Grounding Kit,194,32,0.87,1.27,295,59,354,405,0,0,High
2024-02-01,East,MAT-1011,Grounding Kit,194,63,0.92,1.282,358,72,430,495,0,0,High
2024-03-01,East,MAT-1011,Grounding Kit,267,111,1.0,1.295,578,116,694,768,0,0,High
2024-04-01,East,MAT-1011,Grounding Kit,240,95,1.08,1.308,559,112,671,745,0,0,High
2024-05-01,East,MAT-1011,Grounding Kit,262,63,1.13,1.321,573,115,688,552,136,17680,High
2024-06-01,East,MAT-1011,Grounding Kit,291,125,1.15,1.335,753,151,904,840,64,8320,High
2024-07-01,East,MAT-1011,Grounding Kit,297,82,1.13,1.348,681,136,817,958,0,0,High
2024-08-01,East,MAT-1011,Grounding Kit,229,17,1.08,1.361,427,85,512,476,36,4680,High
2024-09-01,East,MAT-1011,Grounding Kit,279,116,1.0,1.375,641,128,769,672,97,12610,High
2024-10-01,East,MAT-1011,Grounding Kit,232,38,0.92,1.389,407,81,488,539,0,0,High
2024-11-01,East,MAT-1011,Grounding Kit,204,16,0.87,1.403,317,63,380,395,0,0,High
2024-12-01,East,MAT-1011,Grounding Kit,225,50,0.85,1.417,391,78,469,420,49,6370,High
2025-01-01,East,MAT-1011,Grounding Kit,224,94,0.87,1.431,467,93,560,467,93,12090,High
2025-02-01,East,MAT-1011,Grounding Kit,241,25,0.92,1.445,417,83,500,381,119,15470,High
2025-03-01,East,MAT-1011,Grounding Kit,279,41,1.0,1.46,551,110,661,522,139,18070,High
2025-04-01,East,MAT-1011,Grounding Kit,226,41,1.08,1.474,502,100,602,493,109,14170,High
2025-05-01,East,MAT-1011,Grounding Kit,318,123,1.13,1.489,875,175,1050,1099,0,0,High
2025-06-01,East,MAT-1011,Grounding Kit,236,19,1.15,1.504,520,104,624,762,0,0,High
2025-07-01,East,MAT-1011,Grounding Kit,336,125,1.13,1.519,934,187,1121,982,139,18070,High
2025-08-01,East,MAT-1011,Grounding Kit,243,52,1.08,1.534,577,115,692,589,103,13390,High
2025-09-01,East,MAT-1011,Grounding Kit,278,68,1.0,1.549,633,127,760,792,0,0,High
2025-10-01,East,MAT-1011,Grounding Kit,273,60,0.92,1.565,566,113,679,493,186,24180,High
2025-11-01,East,MAT-1011,Grounding Kit,188,62,0.87,1.58,406,81,487,474,13,1690,High
2025-12-01,East,MAT-1011,Grounding Kit,175,23,0.85,1.596,317,63,380,321,59,7670,High
2026-01-01,East,MAT-1011,Grounding Kit,182,68,0.87,1.612,414,83,497,442,55,7150,High
2026-02-01,East,MAT-1011,Grounding Kit,196,67,0.92,1.628,465,93,558,636,0,0,High
2026-03-01,East,MAT-1011,Grounding Kit,208,13,1.0,1.645,429,86,515,383,132,17160,High
2026-04-01,East,MAT-1011,Grounding Kit,273,20,1.08,1.661,620,124,744,585,159,20670,High
2026-05-01,East,MAT-1011,Grounding Kit,288,91,1.13,1.678,848,170,1018,776,242,31460,High
2026-06-01,East,MAT-1011,Grounding Kit,339,52,1.15,1.694,899,180,1079,1311,0,0,High
2026-07-01,East,MAT-1011,Grounding Kit,310,67,1.13,1.711,860,172,1032,1165,0,0,High
2026-08-01,East,MAT-1011,Grounding Kit,323,56,1.08,1.729,835,167,1002,1111,0,0,High
2026-09-01,East,MAT-1011,Grounding Kit,285,36,1.0,1.746,661,132,793,765,28,3640,High
2026-10-01,East,MAT-1011,Grounding Kit,242,94,0.92,1.763,643,129,772,657,115,14950,High
2026-11-01,East,MAT-1011,Grounding Kit,250,50,0.87,1.781,548,110,658,800,0,0,High
2026-12-01,East,MAT-1011,Grounding Kit,210,44,0.85,1.799,458,92,550,564,0,0,High
2022-01-01,West,MAT-1011,Grounding Kit,197,17,0.87,1.0,220,44,264,300,0,0,High
2022-02-01,West,MAT-1011,Grounding Kit,175,37,0.92,1.01,232,46,278,326,0,0,High
2022-03-01,West,MAT-1011,Grounding Kit,189,76,1.0,1.02,319,64,383,450,0,0,High
2022-04-01,West,MAT-1011,Grounding Kit,242,58,1.08,1.03,394,79,473,357,116,15080,High
2022-05-01,West,MAT-1011,Grounding Kit,249,60,1.13,1.041,429,86,515,517,0,0,High
2022-06-01,West,MAT-1011,Grounding Kit,229,23,1.15,1.051,359,72,431,411,20,2600,High
2022-07-01,West,MAT-1011,Grounding Kit,253,97,1.13,1.062,495,99,594,615,0,0,High
2022-08-01,West,MAT-1011,Grounding Kit,279,78,1.08,1.072,488,98,586,697,0,0,High
2022-09-01,West,MAT-1011,Grounding Kit,227,47,1.0,1.083,350,70,420,314,106,13780,High
2022-10-01,West,MAT-1011,Grounding Kit,193,28,0.92,1.094,262,52,314,264,50,6500,High
2022-11-01,West,MAT-1011,Grounding Kit,160,29,0.87,1.105,214,43,257,299,0,0,High
2022-12-01,West,MAT-1011,Grounding Kit,152,41,0.85,1.116,216,43,259,214,45,5850,High
2023-01-01,West,MAT-1011,Grounding Kit,181,49,0.87,1.127,266,53,319,359,0,0,High
2023-02-01,West,MAT-1011,Grounding Kit,226,54,0.92,1.138,346,69,415,453,0,0,High
2023-03-01,West,MAT-1011,Grounding Kit,263,20,1.0,1.149,384,77,461,420,41,5330,High
2023-04-01,West,MAT-1011,Grounding Kit,192,52,1.08,1.161,361,72,433,421,12,1560,High
2023-05-01,West,MAT-1011,Grounding Kit,211,78,1.13,1.173,452,90,542,415,127,16510,High
2023-06-01,West,MAT-1011,Grounding Kit,295,127,1.15,1.184,678,136,814,829,0,0,High
2023-07-01,West,MAT-1011,Grounding Kit,285,86,1.13,1.196,592,118,710,555,155,20150,High
2023-08-01,West,MAT-1011,Grounding Kit,227,46,1.08,1.208,420,84,504,517,0,0,High
2023-09-01,West,MAT-1011,Grounding Kit,260,39,1.0,1.22,431,86,517,476,41,5330,High
2023-10-01,West,MAT-1011,Grounding Kit,204,50,0.92,1.232,340,68,408,492,0,0,High
2023-11-01,West,MAT-1011,Grounding Kit,223,76,0.87,1.245,382,76,458,350,108,14040,High
2023-12-01,West,MAT-1011,Grounding Kit,157,58,0.85,1.257,271,54,325,256,69,8970,High
2024-01-01,West,MAT-1011,Grounding Kit,158,25,0.87,1.27,239,48,287,307,0,0,High
2024-02-01,West,MAT-1011,Grounding Kit,234,39,0.92,1.282,380,76,456,357,99,12870,High
2024-03-01,West,MAT-1011,Grounding Kit,204,62,1.0,1.295,407,81,488,413,75,9750,High
2024-04-01,West,MAT-1011,Grounding Kit,221,61,1.08,1.308,470,94,564,643,0,0,High
2024-05-01,West,MAT-1011,Grounding Kit,232,78,1.13,1.321,546,109,655,571,84,10920,High
2024-06-01,West,MAT-1011,Grounding Kit,232,28,1.15,1.335,471,94,565,466,99,12870,High
2024-07-01,West,MAT-1011,Grounding Kit,252,109,1.13,1.348,649,130,779,866,0,0,High
2024-08-01,West,MAT-1011,Grounding Kit,257,42,1.08,1.361,519,104,623,462,161,20930,High
2024-09-01,West,MAT-1011,Grounding Kit,177,26,1.0,1.375,329,66,395,366,29,3770,High
2024-10-01,West,MAT-1011,Grounding Kit,239,21,0.92,1.389,392,78,470,378,92,11960,High
2024-11-01,West,MAT-1011,Grounding Kit,186,73,0.87,1.403,373,75,448,453,0,0,High
2024-12-01,West,MAT-1011,Grounding Kit,224,100,0.85,1.417,460,92,552,663,0,0,High
2025-01-01,West,MAT-1011,Grounding Kit,195,60,0.87,1.431,375,75,450,519,0,0,High
2025-02-01,West,MAT-1011,Grounding Kit,199,55,0.92,1.445,398,80,478,379,99,12870,High
2025-03-01,West,MAT-1011,Grounding Kit,231,52,1.0,1.46,487,97,584,653,0,0,High
2025-04-01,West,MAT-1011,Grounding Kit,225,31,1.08,1.474,481,96,577,577,0,0,High
2025-05-01,West,MAT-1011,Grounding Kit,251,45,1.13,1.489,588,118,706,541,165,21450,High
2025-06-01,West,MAT-1011,Grounding Kit,236,55,1.15,1.504,594,119,713,740,0,0,High
2025-07-01,West,MAT-1011,Grounding Kit,294,83,1.13,1.519,763,153,916,1012,0,0,High
2025-08-01,West,MAT-1011,Grounding Kit,275,18,1.08,1.534,573,115,688,598,90,11700,High
2025-09-01,West,MAT-1011,Grounding Kit,242,46,1.0,1.549,527,105,632,718,0,0,High
2025-10-01,West,MAT-1011,Grounding Kit,163,45,0.92,1.565,353,71,424,486,0,0,High
2025-11-01,West,MAT-1011,Grounding Kit,210,22,0.87,1.58,376,75,451,446,5,650,High
2025-12-01,West,MAT-1011,Grounding Kit,215,49,0.85,1.596,423,85,508,453,55,7150,High
2026-01-01,West,MAT-1011,Grounding Kit,197,45,0.87,1.612,401,80,481,374,107,13910,High
2026-02-01,West,MAT-1011,Grounding Kit,222,97,0.92,1.628,564,113,677,699,0,0,High
2026-03-01,West,MAT-1011,Grounding Kit,233,58,1.0,1.645,565,113,678,797,0,0,High
2026-04-01,West,MAT-1011,Grounding Kit,213,50,1.08,1.661,557,111,668,785,0,0,High
2026-05-01,West,MAT-1011,Grounding Kit,232,64,1.13,1.678,662,132,794,714,80,10400,High
2026-06-01,West,MAT-1011,Grounding Kit,262,57,1.15,1.694,734,147,881,713,168,21840,High
2026-07-01,West,MAT-1011,Grounding Kit,264,86,1.13,1.711,799,160,959,809,150,19500,High
2026-08-01,West,MAT-1011,Grounding Kit,203,83,1.08,1.729,630,126,756,622,134,17420,High
2026-09-01,West,MAT-1011,Grounding Kit,248,37,1.0,1.746,587,117,704,756,0,0,High
2026-10-01,West,MAT-1011,Grounding Kit,195,82,0.92,1.763,530,106,636,586,50,6500,High
2026-11-01,West,MAT-1011,Grounding Kit,222,55,0.87,1.781,506,101,607,541,66,8580,High
2026-12-01,West,MAT-1011,Grounding Kit,179,79,0.85,1.799,465,93,558,516,42,5460,High
2022-01-01,North,MAT-1012,Connector Set,187,35,0.87,1.0,228,46,274,271,3,204,High
2022-02-01,North,MAT-1012,Connector Set,191,12,0.92,1.01,223,45,268,283,0,0,High
2022-03-01,North,MAT-1012,Connector Set,194,48,1.0,1.02,291,58,349,265,84,5712,High
2022-04-01,North,MAT-1012,Connector Set,288,46,1.08,1.03,439,88,527,503,24,1632,High
2022-05-01,North,MAT-1012,Connector Set,287,109,1.13,1.041,549,110,659,799,0,0,High
2022-06-01,North,MAT-1012,Connector Set,261,17,1.15,1.051,396,79,475,489,0,0,High
2022-07-01,North,MAT-1012,Connector Set,234,38,1.13,1.062,385,77,462,529,0,0,High
2022-08-01,North,MAT-1012,Connector Set,204,54,1.08,1.072,353,71,424,465,0,0,High
2022-09-01,North,MAT-1012,Connector Set,264,54,1.0,1.083,406,81,487,558,0,0,High
2022-10-01,North,MAT-1012,Connector Set,171,30,0.92,1.094,239,48,287,323,0,0,High
2022-11-01,North,MAT-1012,Connector Set,159,40,0.87,1.105,226,45,271,246,25,1700,High
2022-12-01,North,MAT-1012,Connector Set,228,85,0.85,1.116,350,70,420,418,2,136,High
2023-01-01,North,MAT-1012,Connector Set,167,38,0.87,1.127,237,47,284,231,53,3604,High
2023-02-01,North,MAT-1012,Connector Set,247,29,0.92,1.138,341,68,409,400,9,612,High
2023-03-01,North,MAT-1012,Connector Set,237,98,1.0,1.149,454,91,545,628,0,0,High
2023-04-01,North,MAT-1012,Connector Set,226,56,1.08,1.161,417,83,500,542,0,0,High
2023-05-01,North,MAT-1012,Connector Set,219,81,1.13,1.173,469,94,563,527,36,2448,High
2023-06-01,North,MAT-1012,Connector Set,215,31,1.15,1.184,395,79,474,530,0,0,High
2023-07-01,North,MAT-1012,Connector Set,288,107,1.13,1.196,630,126,756,714,42,2856,High
2023-08-01,North,MAT-1012,Connector Set,223,95,1.08,1.208,490,98,588,502,86,5848,High
2023-09-01,North,MAT-1012,Connector Set,238,41,1.0,1.22,402,80,482,414,68,4624,High
2023-10-01,North,MAT-1012,Connector Set,245,49,0.92,1.232,393,79,472,377,95,6460,High
2023-11-01,North,MAT-1012,Connector Set,194,82,0.87,1.245,353,71,424,312,112,7616,High
2023-12-01,North,MAT-1012,Connector Set,189,49,0.85,1.257,300,60,360,424,0,0,High
2024-01-01,North,MAT-1012,Connector Set,179,59,0.87,1.27,310,62,372,341,31,2108,High
2024-02-01,North,MAT-1012,Connector Set,170,25,0.92,1.282,271,54,325,260,65,4420,High
2024-03-01,North,MAT-1012,Connector Set,188,73,1.0,1.295,399,80,479,399,80,5440,High
2024-04-01,North,MAT-1012,Connector Set,252,78,1.08,1.308,550,110,660,753,0,0,High
2024-05-01,North,MAT-1012,Connector Set,288,93,1.13,1.321,671,134,805,739,66,4488,High
2024-06-01,North,MAT-1012,Connector Set,271,41,1.15,1.335,565,113,678,640,38,2584,High
2024-07-01,North,MAT-1012,Connector Set,274,69,1.13,1.348,616,123,739,539,200,13600,High
2024-08-01,North,MAT-1012,Connector Set,229,48,1.08,1.361,481,96,577,478,99,6732,High
2024-09-01,North,MAT-1012,Connector Set,214,35,1.0,1.375,404,81,485,360,125,8500,High
2024-10-01,North,MAT-1012,Connector Set,247,87,0.92,1.389,504,101,605,654,0,0,High
2024-11-01,North,MAT-1012,Connector Set,212,28,0.87,1.403,346,69,415,360,55,3740,High
2024-12-01,North,MAT-1012,Connector Set,199,36,0.85,1.417,334,67,401,431,0,0,High
2025-01-01,North,MAT-1012,Connector Set,182,59,0.87,1.431,354,71,425,318,107,7276,High
2025-02-01,North,MAT-1012,Connector Set,250,55,0.92,1.445,478,96,574,471,103,7004,High
2025-03-01,North,MAT-1012,Connector Set,262,81,1.0,1.46,591,118,709,598,111,7548,High
2025-04-01,North,MAT-1012,Connector Set,237,105,1.08,1.474,642,128,770,668,102,6936,High
2025-05-01,North,MAT-1012,Connector Set,243,108,1.13,1.489,697,139,836,772,64,4352,High
2025-06-01,North,MAT-1012,Connector Set,240,93,1.15,1.504,680,136,816,687,129,8772,High
2025-07-01,North,MAT-1012,Connector Set,271,110,1.13,1.519,772,154,926,900,26,1768,High
2025-08-01,North,MAT-1012,Connector Set,261,55,1.08,1.534,618,124,742,800,0,0,High
2025-09-01,North,MAT-1012,Connector Set,248,66,1.0,1.549,574,115,689,720,0,0,High
2025-10-01,North,MAT-1012,Connector Set,222,60,0.92,1.565,479,96,575,505,70,4760,High
2025-11-01,North,MAT-1012,Connector Set,209,77,0.87,1.58,464,93,557,608,0,0,High
2025-12-01,North,MAT-1012,Connector Set,216,64,0.85,1.596,448,90,538,526,12,816,High
2026-01-01,North,MAT-1012,Connector Set,216,54,0.87,1.612,447,89,536,460,76,5168,High
2026-02-01,North,MAT-1012,Connector Set,212,15,0.92,1.628,401,80,481,505,0,0,High
2026-03-01,North,MAT-1012,Connector Set,255,112,1.0,1.645,712,142,854,928,0,0,High
2026-04-01,North,MAT-1012,Connector Set,251,57,1.08,1.661,652,130,782,739,43,2924,High
2026-05-01,North,MAT-1012,Connector Set,242,43,1.13,1.678,638,128,766,917,0,0,High
2026-06-01,North,MAT-1012,Connector Set,237,44,1.15,1.694,646,129,775,642,133,9044,High
2026-07-01,North,MAT-1012,Connector Set,264,15,1.13,1.711,637,127,764,856,0,0,High
2026-08-01,North,MAT-1012,Connector Set,270,107,1.08,1.729,830,166,996,813,183,12444,High
2026-09-01,North,MAT-1012,Connector Set,264,84,1.0,1.746,717,143,860,704,156,10608,High
2026-10-01,North,MAT-1012,Connector Set,184,28,0.92,1.763,406,81,487,523,0,0,High
2026-11-01,North,MAT-1012,Connector Set,229,43,0.87,1.781,497,99,596,700,0,0,High
2026-12-01,North,MAT-1012,Connector Set,224,40,0.85,1.799,476,95,571,659,0,0,High
